Timestamp,Mode,Target,Model,Encoding,Qubits,Max_Layers,Seed,Kernel_Type,Train_Kernel,Kernel_Optimizer,Optimizer,Tuner,CV_Folds,Features,PCA_Components,Baseline_MAE_kcal_mol,CV_MAE_kcal_mol,Test_MAE_kcal_mol,Test_STD_kcal_mol,Test_MSE_label,Train_Loss_or_TrainMSE,Best_Params
053050,delta,AE,QKRR,chebyshev,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,37.2366,102.4298,10545.251511,3.156146,"OrderedDict([('alpha', 1e-06)])"
053226,delta,AE,QKRR,multicontrol,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2206,8.4192,70.947896,61.011015,"OrderedDict([('alpha', 0.0014141167184149688)])"
053951,delta,AE,QKRR,multicontrol,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0937,8.3518,69.789414,54.580225,"OrderedDict([('alpha', 0.006161696814280474)])"
054335,delta,AE,QKRR,hubregtsen,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3362,8.7451,76.630022,62.034938,"OrderedDict([('alpha', 4.978996400812604e-05)])"
055041,delta,AE,QKRR,chebyshev,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.5107,9.2952,86.46702,56.485867,"OrderedDict([('alpha', 1e-06)])"
061429,delta,AE,QKRR,multicontrol,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.143,8.4132,70.822032,55.934565,"OrderedDict([('alpha', 0.0023654043175536095)])"
062507,delta,AE,QKRR,chebyshev,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,11.8223,43.4309,1886.465496,29.882289,"OrderedDict([('alpha', 1e-06)])"
065411,delta,AE,QKRR,yz_cx,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.844,8.0025,64.046161,47.513414,"OrderedDict([('alpha', 0.022692634271077077)])"
072355,delta,AE,QKRR,highdim,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2228,8.5113,72.589914,54.414827,"OrderedDict([('alpha', 0.02374786391102717)])"
093919,delta,AE,QKRR,chebyshev,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,35.9909,79.7581,6361.370167,0.975676,"OrderedDict([('alpha', 1e-06)])"
100133,delta,AE,QKRR,highdim,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3832,8.581,73.858327,60.54088,"OrderedDict([('alpha', 0.0083542912477468)])"
122227,delta,AE,QKRR,paramz,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.2649,10.1813,103.662483,37.52379,"OrderedDict([('alpha', 0.013373826582486386)])"
171728,direct,AE,QKRR,hubregtsen,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0435,8.2677,68.363961,55.626366,"OrderedDict([('alpha', 0.0019011569833808021)])"
173719,direct,AE,QKRR,yz_cx,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1624,9.0169,81.333424,52.038756,"OrderedDict([('alpha', 0.0010114403589597672)])"
174936,direct,AE,QKRR,yz_cx,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1543,8.3561,69.880642,59.147538,"OrderedDict([('alpha', 0.0005398630551039739)])"
180925,direct,AE,QKRR,highdim,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2825,9.0363,82.198396,49.003081,"OrderedDict([('alpha', 0.029022941932135636)])"
183052,direct,AE,QKRR,highdim,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2996,9.281,86.890338,44.66472,"OrderedDict([('alpha', 0.034965898144003235)])"
184853,direct,AE,QKRR,paramz,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,8.7514,13.9167,193.793927,70.240652,"OrderedDict([('alpha', 0.012456998124971539)])"
190858,direct,AE,QKRR,paramz,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.3985,11.8404,140.410236,40.175691,"OrderedDict([('alpha', 0.0008873744126008548)])"
192233,direct,AE,QKRR,hubregtsen,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1838,8.8119,77.662465,60.70749,"OrderedDict([('alpha', 0.00015165812340144994)])"
192631,direct,AE,QKRR,hubregtsen,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1526,8.5695,73.45081,54.836329,"OrderedDict([('alpha', 0.0004790873317233113)])"
192711,direct,AE,QKRR,yz_cx,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.9699,8.1634,66.693305,49.375408,"OrderedDict([('alpha', 0.00747495476172718)])"
195756,direct,AE,QKRR,paramz,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,8.0805,16.1032,259.331547,52.85863,"OrderedDict([('alpha', 0.000102373015830483)])"
195841,direct,AE,QKRR,yz_cx,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.0914,8.3448,69.670101,52.522858,"OrderedDict([('alpha', 0.00455720000888047)])"
202130,direct,AE,QKRR,paramz,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.8368,12.1755,148.508032,54.43221,"OrderedDict([('alpha', 0.008327298454094956)])"
210219,direct,AE,QKRR,hubregtsen,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1956,8.7551,76.652394,57.106571,"OrderedDict([('alpha', 0.0007852846447083032)])"
214005,direct,AE,QKRR,multicontrol,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3747,8.9638,80.508699,60.633273,"OrderedDict([('alpha', 2.192324001623027e-05)])"
223115,direct,AE,QKRR,multicontrol,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.125,8.5406,73.008898,50.204212,"OrderedDict([('alpha', 0.004992457507606139)])"
234835,direct,AE,QKRR,hubregtsen,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3747,8.9638,80.509265,60.633048,"OrderedDict([('alpha', 2.1920562214247874e-05)])"
001918,direct,AE,QKRR,highdim,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.3194,8.9758,80.93337,52.226585,"OrderedDict([('alpha', 0.01364481467438456)])"
003303,direct,AE,QKRR,highdim,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,7.1658,9.517,90.733518,85.230273,"OrderedDict([('alpha', 0.003220265002660017)])"
004618,direct,AE,QKRR,yz_cx,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,5.8515,8.1174,65.947347,44.832499,"OrderedDict([('alpha', 0.011298417620050821)])"
004659,direct,AE,QKRR,multicontrol,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2138,8.4503,71.474682,60.455579,"OrderedDict([('alpha', 0.0011357698557584806)])"
005312,direct,AE,QKRR,chebyshev,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,30.4683,104.1022,10837.408437,8.944724,"OrderedDict([('alpha', 1e-06)])"
011105,direct,AE,QKRR,multicontrol,9,3,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.2187,8.7295,76.260287,53.987292,"OrderedDict([('alpha', 0.0012010559343488916)])"
022141,direct,AE,QKRR,multicontrol,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.1443,8.5478,73.125694,52.58481,"OrderedDict([('alpha', 0.00316954576831758)])"
050645,direct,AE,QKRR,chebyshev,9,4,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,37.2617,102.2204,10496.292287,3.156252,"OrderedDict([('alpha', 1e-06)])"
053836,direct,AE,QKRR,chebyshev,9,1,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.9166,16.9566,287.540124,60.578518,"OrderedDict([('alpha', 1e-06)])"
070812,direct,AE,QKRR,chebyshev,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,11.8055,43.3678,1881.026417,29.882763,"OrderedDict([('alpha', 1e-06)])"
090423,direct,AE,QKRR,highdim,9,2,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,6.443,8.7476,76.840276,60.196542,"OrderedDict([('alpha', 0.007801135108214739)])"
105035,direct,AE,QKRR,chebyshev,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,35.9411,79.7763,6364.832532,0.975668,"OrderedDict([('alpha', 1e-06)])"
111533,direct,AE,QKRR,paramz,9,5,42,fidelity,False,N/A,N/A,skopt,3x1,Par_n_Pople AE_mopac ZPE_TS_P ch_f exp_mopac Mul SMR_VSA9 lap_eig_1 Freq,,10.8686,N/A,9.1202,14.0742,198.157231,58.047301,"OrderedDict([('alpha', 0.008178680329809392)])"
